sample_id,subject_id,session_id,media_path,label,label_source,split,recorded_sex
01-01-03-01-02-02-22,actor-22,01-01-03-01-02-02-22,data\ravdess\Actor_22\01-01-03-01-02-02-22.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-01-01-22,actor-22,01-01-03-02-01-01-22,data\ravdess\Actor_22\01-01-03-02-01-01-22.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-01-02-22,actor-22,01-01-03-02-01-02-22,data\ravdess\Actor_22\01-01-03-02-01-02-22.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-02-01-22,actor-22,01-01-03-02-02-01-22,data\ravdess\Actor_22\01-01-03-02-02-01-22.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-02-02-22,actor-22,01-01-03-02-02-02-22,data\ravdess\Actor_22\01-01-03-02-02-02-22.mp4,happy,RAVDESS acted emotion,train,female
01-01-04-01-01-01-22,actor-22,01-01-04-01-01-01-22,data\ravdess\Actor_22\01-01-04-01-01-01-22.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-01-01-02-22,actor-22,01-01-04-01-01-02-22,data\ravdess\Actor_22\01-01-04-01-01-02-22.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-01-02-01-22,actor-22,01-01-04-01-02-01-22,data\ravdess\Actor_22\01-01-04-01-02-01-22.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-01-02-02-22,actor-22,01-01-04-01-02-02-22,data\ravdess\Actor_22\01-01-04-01-02-02-22.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-02-01-01-22,actor-22,01-01-04-02-01-01-22,data\ravdess\Actor_22\01-01-04-02-01-01-22.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-02-01-02-22,actor-22,01-01-04-02-01-02-22,data\ravdess\Actor_22\01-01-04-02-01-02-22.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-02-02-01-22,actor-22,01-01-04-02-02-01-22,data\ravdess\Actor_22\01-01-04-02-02-01-22.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-02-02-02-22,actor-22,01-01-04-02-02-02-22,data\ravdess\Actor_22\01-01-04-02-02-02-22.mp4,sad,RAVDESS acted emotion,train,female
01-01-05-01-01-01-22,actor-22,01-01-05-01-01-01-22,data\ravdess\Actor_22\01-01-05-01-01-01-22.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-01-01-02-22,actor-22,01-01-05-01-01-02-22,data\ravdess\Actor_22\01-01-05-01-01-02-22.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-01-02-01-22,actor-22,01-01-05-01-02-01-22,data\ravdess\Actor_22\01-01-05-01-02-01-22.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-01-02-02-22,actor-22,01-01-05-01-02-02-22,data\ravdess\Actor_22\01-01-05-01-02-02-22.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-02-01-01-22,actor-22,01-01-05-02-01-01-22,data\ravdess\Actor_22\01-01-05-02-01-01-22.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-02-01-02-22,actor-22,01-01-05-02-01-02-22,data\ravdess\Actor_22\01-01-05-02-01-02-22.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-02-02-01-22,actor-22,01-01-05-02-02-01-22,data\ravdess\Actor_22\01-01-05-02-02-01-22.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-02-02-02-22,actor-22,01-01-05-02-02-02-22,data\ravdess\Actor_22\01-01-05-02-02-02-22.mp4,angry,RAVDESS acted emotion,train,female
01-01-06-01-01-01-22,actor-22,01-01-06-01-01-01-22,data\ravdess\Actor_22\01-01-06-01-01-01-22.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-01-01-02-22,actor-22,01-01-06-01-01-02-22,data\ravdess\Actor_22\01-01-06-01-01-02-22.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-01-02-01-22,actor-22,01-01-06-01-02-01-22,data\ravdess\Actor_22\01-01-06-01-02-01-22.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-01-02-02-22,actor-22,01-01-06-01-02-02-22,data\ravdess\Actor_22\01-01-06-01-02-02-22.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-02-01-01-22,actor-22,01-01-06-02-01-01-22,data\ravdess\Actor_22\01-01-06-02-01-01-22.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-02-01-02-22,actor-22,01-01-06-02-01-02-22,data\ravdess\Actor_22\01-01-06-02-01-02-22.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-02-02-01-22,actor-22,01-01-06-02-02-01-22,data\ravdess\Actor_22\01-01-06-02-02-01-22.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-02-02-02-22,actor-22,01-01-06-02-02-02-22,data\ravdess\Actor_22\01-01-06-02-02-02-22.mp4,fearful,RAVDESS acted emotion,train,female
01-01-07-01-01-01-22,actor-22,01-01-07-01-01-01-22,data\ravdess\Actor_22\01-01-07-01-01-01-22.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-01-01-02-22,actor-22,01-01-07-01-01-02-22,data\ravdess\Actor_22\01-01-07-01-01-02-22.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-01-02-01-22,actor-22,01-01-07-01-02-01-22,data\ravdess\Actor_22\01-01-07-01-02-01-22.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-01-02-02-22,actor-22,01-01-07-01-02-02-22,data\ravdess\Actor_22\01-01-07-01-02-02-22.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-02-01-01-22,actor-22,01-01-07-02-01-01-22,data\ravdess\Actor_22\01-01-07-02-01-01-22.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-02-01-02-22,actor-22,01-01-07-02-01-02-22,data\ravdess\Actor_22\01-01-07-02-01-02-22.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-02-02-01-22,actor-22,01-01-07-02-02-01-22,data\ravdess\Actor_22\01-01-07-02-02-01-22.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-02-02-02-22,actor-22,01-01-07-02-02-02-22,data\ravdess\Actor_22\01-01-07-02-02-02-22.mp4,disgust,RAVDESS acted emotion,train,female
01-01-08-01-01-01-22,actor-22,01-01-08-01-01-01-22,data\ravdess\Actor_22\01-01-08-01-01-01-22.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-01-01-02-22,actor-22,01-01-08-01-01-02-22,data\ravdess\Actor_22\01-01-08-01-01-02-22.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-01-02-01-22,actor-22,01-01-08-01-02-01-22,data\ravdess\Actor_22\01-01-08-01-02-01-22.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-01-02-02-22,actor-22,01-01-08-01-02-02-22,data\ravdess\Actor_22\01-01-08-01-02-02-22.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-02-01-01-22,actor-22,01-01-08-02-01-01-22,data\ravdess\Actor_22\01-01-08-02-01-01-22.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-02-01-02-22,actor-22,01-01-08-02-01-02-22,data\ravdess\Actor_22\01-01-08-02-01-02-22.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-02-02-01-22,actor-22,01-01-08-02-02-01-22,data\ravdess\Actor_22\01-01-08-02-02-01-22.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-02-02-02-22,actor-22,01-01-08-02-02-02-22,data\ravdess\Actor_22\01-01-08-02-02-02-22.mp4,surprised,RAVDESS acted emotion,train,female
01-01-01-01-01-01-23,actor-23,01-01-01-01-01-01-23,data\ravdess\Actor_23\01-01-01-01-01-01-23.mp4,neutral,RAVDESS acted emotion,train,male
01-01-01-01-01-02-23,actor-23,01-01-01-01-01-02-23,data\ravdess\Actor_23\01-01-01-01-01-02-23.mp4,neutral,RAVDESS acted emotion,train,male
01-01-01-01-02-01-23,actor-23,01-01-01-01-02-01-23,data\ravdess\Actor_23\01-01-01-01-02-01-23.mp4,neutral,RAVDESS acted emotion,train,male
01-01-01-01-02-02-23,actor-23,01-01-01-01-02-02-23,data\ravdess\Actor_23\01-01-01-01-02-02-23.mp4,neutral,RAVDESS acted emotion,train,male
01-01-02-01-01-01-23,actor-23,01-01-02-01-01-01-23,data\ravdess\Actor_23\01-01-02-01-01-01-23.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-01-01-02-23,actor-23,01-01-02-01-01-02-23,data\ravdess\Actor_23\01-01-02-01-01-02-23.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-01-02-01-23,actor-23,01-01-02-01-02-01-23,data\ravdess\Actor_23\01-01-02-01-02-01-23.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-01-02-02-23,actor-23,01-01-02-01-02-02-23,data\ravdess\Actor_23\01-01-02-01-02-02-23.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-01-01-23,actor-23,01-01-02-02-01-01-23,data\ravdess\Actor_23\01-01-02-02-01-01-23.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-01-02-23,actor-23,01-01-02-02-01-02-23,data\ravdess\Actor_23\01-01-02-02-01-02-23.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-02-01-23,actor-23,01-01-02-02-02-01-23,data\ravdess\Actor_23\01-01-02-02-02-01-23.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-02-02-23,actor-23,01-01-02-02-02-02-23,data\ravdess\Actor_23\01-01-02-02-02-02-23.mp4,calm,RAVDESS acted emotion,train,male
01-01-03-01-01-01-23,actor-23,01-01-03-01-01-01-23,data\ravdess\Actor_23\01-01-03-01-01-01-23.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-01-01-02-23,actor-23,01-01-03-01-01-02-23,data\ravdess\Actor_23\01-01-03-01-01-02-23.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-01-02-01-23,actor-23,01-01-03-01-02-01-23,data\ravdess\Actor_23\01-01-03-01-02-01-23.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-01-02-02-23,actor-23,01-01-03-01-02-02-23,data\ravdess\Actor_23\01-01-03-01-02-02-23.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-01-01-23,actor-23,01-01-03-02-01-01-23,data\ravdess\Actor_23\01-01-03-02-01-01-23.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-01-02-23,actor-23,01-01-03-02-01-02-23,data\ravdess\Actor_23\01-01-03-02-01-02-23.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-02-01-23,actor-23,01-01-03-02-02-01-23,data\ravdess\Actor_23\01-01-03-02-02-01-23.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-02-02-23,actor-23,01-01-03-02-02-02-23,data\ravdess\Actor_23\01-01-03-02-02-02-23.mp4,happy,RAVDESS acted emotion,train,male
01-01-04-01-01-01-23,actor-23,01-01-04-01-01-01-23,data\ravdess\Actor_23\01-01-04-01-01-01-23.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-01-01-02-23,actor-23,01-01-04-01-01-02-23,data\ravdess\Actor_23\01-01-04-01-01-02-23.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-01-02-01-23,actor-23,01-01-04-01-02-01-23,data\ravdess\Actor_23\01-01-04-01-02-01-23.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-01-02-02-23,actor-23,01-01-04-01-02-02-23,data\ravdess\Actor_23\01-01-04-01-02-02-23.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-01-01-23,actor-23,01-01-04-02-01-01-23,data\ravdess\Actor_23\01-01-04-02-01-01-23.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-01-02-23,actor-23,01-01-04-02-01-02-23,data\ravdess\Actor_23\01-01-04-02-01-02-23.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-02-01-23,actor-23,01-01-04-02-02-01-23,data\ravdess\Actor_23\01-01-04-02-02-01-23.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-02-02-23,actor-23,01-01-04-02-02-02-23,data\ravdess\Actor_23\01-01-04-02-02-02-23.mp4,sad,RAVDESS acted emotion,train,male
01-01-05-01-01-01-23,actor-23,01-01-05-01-01-01-23,data\ravdess\Actor_23\01-01-05-01-01-01-23.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-01-02-23,actor-23,01-01-05-01-01-02-23,data\ravdess\Actor_23\01-01-05-01-01-02-23.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-02-01-23,actor-23,01-01-05-01-02-01-23,data\ravdess\Actor_23\01-01-05-01-02-01-23.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-02-02-23,actor-23,01-01-05-01-02-02-23,data\ravdess\Actor_23\01-01-05-01-02-02-23.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-01-01-23,actor-23,01-01-05-02-01-01-23,data\ravdess\Actor_23\01-01-05-02-01-01-23.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-01-02-23,actor-23,01-01-05-02-01-02-23,data\ravdess\Actor_23\01-01-05-02-01-02-23.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-02-01-23,actor-23,01-01-05-02-02-01-23,data\ravdess\Actor_23\01-01-05-02-02-01-23.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-02-02-23,actor-23,01-01-05-02-02-02-23,data\ravdess\Actor_23\01-01-05-02-02-02-23.mp4,angry,RAVDESS acted emotion,train,male
01-01-06-01-01-01-23,actor-23,01-01-06-01-01-01-23,data\ravdess\Actor_23\01-01-06-01-01-01-23.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-01-02-23,actor-23,01-01-06-01-01-02-23,data\ravdess\Actor_23\01-01-06-01-01-02-23.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-02-01-23,actor-23,01-01-06-01-02-01-23,data\ravdess\Actor_23\01-01-06-01-02-01-23.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-02-02-23,actor-23,01-01-06-01-02-02-23,data\ravdess\Actor_23\01-01-06-01-02-02-23.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-01-01-23,actor-23,01-01-06-02-01-01-23,data\ravdess\Actor_23\01-01-06-02-01-01-23.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-01-02-23,actor-23,01-01-06-02-01-02-23,data\ravdess\Actor_23\01-01-06-02-01-02-23.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-02-01-23,actor-23,01-01-06-02-02-01-23,data\ravdess\Actor_23\01-01-06-02-02-01-23.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-02-02-23,actor-23,01-01-06-02-02-02-23,data\ravdess\Actor_23\01-01-06-02-02-02-23.mp4,fearful,RAVDESS acted emotion,train,male
01-01-07-01-01-01-23,actor-23,01-01-07-01-01-01-23,data\ravdess\Actor_23\01-01-07-01-01-01-23.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-01-02-23,actor-23,01-01-07-01-01-02-23,data\ravdess\Actor_23\01-01-07-01-01-02-23.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-02-01-23,actor-23,01-01-07-01-02-01-23,data\ravdess\Actor_23\01-01-07-01-02-01-23.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-02-02-23,actor-23,01-01-07-01-02-02-23,data\ravdess\Actor_23\01-01-07-01-02-02-23.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-01-01-23,actor-23,01-01-07-02-01-01-23,data\ravdess\Actor_23\01-01-07-02-01-01-23.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-01-02-23,actor-23,01-01-07-02-01-02-23,data\ravdess\Actor_23\01-01-07-02-01-02-23.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-02-01-23,actor-23,01-01-07-02-02-01-23,data\ravdess\Actor_23\01-01-07-02-02-01-23.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-02-02-23,actor-23,01-01-07-02-02-02-23,data\ravdess\Actor_23\01-01-07-02-02-02-23.mp4,disgust,RAVDESS acted emotion,train,male
01-01-08-01-01-01-23,actor-23,01-01-08-01-01-01-23,data\ravdess\Actor_23\01-01-08-01-01-01-23.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-01-02-23,actor-23,01-01-08-01-01-02-23,data\ravdess\Actor_23\01-01-08-01-01-02-23.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-02-01-23,actor-23,01-01-08-01-02-01-23,data\ravdess\Actor_23\01-01-08-01-02-01-23.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-02-02-23,actor-23,01-01-08-01-02-02-23,data\ravdess\Actor_23\01-01-08-01-02-02-23.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-01-01-23,actor-23,01-01-08-02-01-01-23,data\ravdess\Actor_23\01-01-08-02-01-01-23.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-01-02-23,actor-23,01-01-08-02-01-02-23,data\ravdess\Actor_23\01-01-08-02-01-02-23.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-02-01-23,actor-23,01-01-08-02-02-01-23,data\ravdess\Actor_23\01-01-08-02-02-01-23.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-02-02-23,actor-23,01-01-08-02-02-02-23,data\ravdess\Actor_23\01-01-08-02-02-02-23.mp4,surprised,RAVDESS acted emotion,train,male
01-01-01-01-01-01-24,actor-24,01-01-01-01-01-01-24,data\ravdess\Actor_24\01-01-01-01-01-01-24.mp4,neutral,RAVDESS acted emotion,test,female
01-01-01-01-01-02-24,actor-24,01-01-01-01-01-02-24,data\ravdess\Actor_24\01-01-01-01-01-02-24.mp4,neutral,RAVDESS acted emotion,test,female
01-01-01-01-02-01-24,actor-24,01-01-01-01-02-01-24,data\ravdess\Actor_24\01-01-01-01-02-01-24.mp4,neutral,RAVDESS acted emotion,test,female
01-01-01-01-02-02-24,actor-24,01-01-01-01-02-02-24,data\ravdess\Actor_24\01-01-01-01-02-02-24.mp4,neutral,RAVDESS acted emotion,test,female
01-01-02-01-01-01-24,actor-24,01-01-02-01-01-01-24,data\ravdess\Actor_24\01-01-02-01-01-01-24.mp4,calm,RAVDESS acted emotion,test,female
01-01-02-01-01-02-24,actor-24,01-01-02-01-01-02-24,data\ravdess\Actor_24\01-01-02-01-01-02-24.mp4,calm,RAVDESS acted emotion,test,female
01-01-02-01-02-01-24,actor-24,01-01-02-01-02-01-24,data\ravdess\Actor_24\01-01-02-01-02-01-24.mp4,calm,RAVDESS acted emotion,test,female
01-01-02-01-02-02-24,actor-24,01-01-02-01-02-02-24,data\ravdess\Actor_24\01-01-02-01-02-02-24.mp4,calm,RAVDESS acted emotion,test,female
01-01-02-02-01-01-24,actor-24,01-01-02-02-01-01-24,data\ravdess\Actor_24\01-01-02-02-01-01-24.mp4,calm,RAVDESS acted emotion,test,female
01-01-02-02-01-02-24,actor-24,01-01-02-02-01-02-24,data\ravdess\Actor_24\01-01-02-02-01-02-24.mp4,calm,RAVDESS acted emotion,test,female
01-01-02-02-02-01-24,actor-24,01-01-02-02-02-01-24,data\ravdess\Actor_24\01-01-02-02-02-01-24.mp4,calm,RAVDESS acted emotion,test,female
01-01-02-02-02-02-24,actor-24,01-01-02-02-02-02-24,data\ravdess\Actor_24\01-01-02-02-02-02-24.mp4,calm,RAVDESS acted emotion,test,female
01-01-03-01-01-01-24,actor-24,01-01-03-01-01-01-24,data\ravdess\Actor_24\01-01-03-01-01-01-24.mp4,happy,RAVDESS acted emotion,test,female
01-01-03-01-01-02-24,actor-24,01-01-03-01-01-02-24,data\ravdess\Actor_24\01-01-03-01-01-02-24.mp4,happy,RAVDESS acted emotion,test,female
01-01-03-01-02-01-24,actor-24,01-01-03-01-02-01-24,data\ravdess\Actor_24\01-01-03-01-02-01-24.mp4,happy,RAVDESS acted emotion,test,female
01-01-03-01-02-02-24,actor-24,01-01-03-01-02-02-24,data\ravdess\Actor_24\01-01-03-01-02-02-24.mp4,happy,RAVDESS acted emotion,test,female
01-01-03-02-01-01-24,actor-24,01-01-03-02-01-01-24,data\ravdess\Actor_24\01-01-03-02-01-01-24.mp4,happy,RAVDESS acted emotion,test,female
01-01-03-02-01-02-24,actor-24,01-01-03-02-01-02-24,data\ravdess\Actor_24\01-01-03-02-01-02-24.mp4,happy,RAVDESS acted emotion,test,female
01-01-03-02-02-01-24,actor-24,01-01-03-02-02-01-24,data\ravdess\Actor_24\01-01-03-02-02-01-24.mp4,happy,RAVDESS acted emotion,test,female
01-01-03-02-02-02-24,actor-24,01-01-03-02-02-02-24,data\ravdess\Actor_24\01-01-03-02-02-02-24.mp4,happy,RAVDESS acted emotion,test,female
01-01-04-01-01-01-24,actor-24,01-01-04-01-01-01-24,data\ravdess\Actor_24\01-01-04-01-01-01-24.mp4,sad,RAVDESS acted emotion,test,female
01-01-04-01-01-02-24,actor-24,01-01-04-01-01-02-24,data\ravdess\Actor_24\01-01-04-01-01-02-24.mp4,sad,RAVDESS acted emotion,test,female
01-01-04-01-02-01-24,actor-24,01-01-04-01-02-01-24,data\ravdess\Actor_24\01-01-04-01-02-01-24.mp4,sad,RAVDESS acted emotion,test,female
01-01-04-01-02-02-24,actor-24,01-01-04-01-02-02-24,data\ravdess\Actor_24\01-01-04-01-02-02-24.mp4,sad,RAVDESS acted emotion,test,female
01-01-04-02-01-01-24,actor-24,01-01-04-02-01-01-24,data\ravdess\Actor_24\01-01-04-02-01-01-24.mp4,sad,RAVDESS acted emotion,test,female
01-01-04-02-01-02-24,actor-24,01-01-04-02-01-02-24,data\ravdess\Actor_24\01-01-04-02-01-02-24.mp4,sad,RAVDESS acted emotion,test,female
01-01-04-02-02-01-24,actor-24,01-01-04-02-02-01-24,data\ravdess\Actor_24\01-01-04-02-02-01-24.mp4,sad,RAVDESS acted emotion,test,female
01-01-04-02-02-02-24,actor-24,01-01-04-02-02-02-24,data\ravdess\Actor_24\01-01-04-02-02-02-24.mp4,sad,RAVDESS acted emotion,test,female
01-01-05-01-01-01-24,actor-24,01-01-05-01-01-01-24,data\ravdess\Actor_24\01-01-05-01-01-01-24.mp4,angry,RAVDESS acted emotion,test,female
01-01-05-01-01-02-24,actor-24,01-01-05-01-01-02-24,data\ravdess\Actor_24\01-01-05-01-01-02-24.mp4,angry,RAVDESS acted emotion,test,female
01-01-05-01-02-01-24,actor-24,01-01-05-01-02-01-24,data\ravdess\Actor_24\01-01-05-01-02-01-24.mp4,angry,RAVDESS acted emotion,test,female
01-01-05-01-02-02-24,actor-24,01-01-05-01-02-02-24,data\ravdess\Actor_24\01-01-05-01-02-02-24.mp4,angry,RAVDESS acted emotion,test,female
01-01-05-02-01-01-24,actor-24,01-01-05-02-01-01-24,data\ravdess\Actor_24\01-01-05-02-01-01-24.mp4,angry,RAVDESS acted emotion,test,female
01-01-05-02-01-02-24,actor-24,01-01-05-02-01-02-24,data\ravdess\Actor_24\01-01-05-02-01-02-24.mp4,angry,RAVDESS acted emotion,test,female
01-01-05-02-02-01-24,actor-24,01-01-05-02-02-01-24,data\ravdess\Actor_24\01-01-05-02-02-01-24.mp4,angry,RAVDESS acted emotion,test,female
01-01-05-02-02-02-24,actor-24,01-01-05-02-02-02-24,data\ravdess\Actor_24\01-01-05-02-02-02-24.mp4,angry,RAVDESS acted emotion,test,female
01-01-06-01-01-01-24,actor-24,01-01-06-01-01-01-24,data\ravdess\Actor_24\01-01-06-01-01-01-24.mp4,fearful,RAVDESS acted emotion,test,female
01-01-06-01-01-02-24,actor-24,01-01-06-01-01-02-24,data\ravdess\Actor_24\01-01-06-01-01-02-24.mp4,fearful,RAVDESS acted emotion,test,female
01-01-06-01-02-01-24,actor-24,01-01-06-01-02-01-24,data\ravdess\Actor_24\01-01-06-01-02-01-24.mp4,fearful,RAVDESS acted emotion,test,female
01-01-06-01-02-02-24,actor-24,01-01-06-01-02-02-24,data\ravdess\Actor_24\01-01-06-01-02-02-24.mp4,fearful,RAVDESS acted emotion,test,female
01-01-06-02-01-01-24,actor-24,01-01-06-02-01-01-24,data\ravdess\Actor_24\01-01-06-02-01-01-24.mp4,fearful,RAVDESS acted emotion,test,female
01-01-06-02-01-02-24,actor-24,01-01-06-02-01-02-24,data\ravdess\Actor_24\01-01-06-02-01-02-24.mp4,fearful,RAVDESS acted emotion,test,female
01-01-06-02-02-01-24,actor-24,01-01-06-02-02-01-24,data\ravdess\Actor_24\01-01-06-02-02-01-24.mp4,fearful,RAVDESS acted emotion,test,female
01-01-06-02-02-02-24,actor-24,01-01-06-02-02-02-24,data\ravdess\Actor_24\01-01-06-02-02-02-24.mp4,fearful,RAVDESS acted emotion,test,female
01-01-07-01-01-01-24,actor-24,01-01-07-01-01-01-24,data\ravdess\Actor_24\01-01-07-01-01-01-24.mp4,disgust,RAVDESS acted emotion,test,female
01-01-07-01-01-02-24,actor-24,01-01-07-01-01-02-24,data\ravdess\Actor_24\01-01-07-01-01-02-24.mp4,disgust,RAVDESS acted emotion,test,female
01-01-07-01-02-01-24,actor-24,01-01-07-01-02-01-24,data\ravdess\Actor_24\01-01-07-01-02-01-24.mp4,disgust,RAVDESS acted emotion,test,female
01-01-07-01-02-02-24,actor-24,01-01-07-01-02-02-24,data\ravdess\Actor_24\01-01-07-01-02-02-24.mp4,disgust,RAVDESS acted emotion,test,female
01-01-07-02-01-01-24,actor-24,01-01-07-02-01-01-24,data\ravdess\Actor_24\01-01-07-02-01-01-24.mp4,disgust,RAVDESS acted emotion,test,female
01-01-07-02-01-02-24,actor-24,01-01-07-02-01-02-24,data\ravdess\Actor_24\01-01-07-02-01-02-24.mp4,disgust,RAVDESS acted emotion,test,female
01-01-07-02-02-01-24,actor-24,01-01-07-02-02-01-24,data\ravdess\Actor_24\01-01-07-02-02-01-24.mp4,disgust,RAVDESS acted emotion,test,female
